### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Sat Oct 15 21:49:10 2016
#
MezzaninesT0_00= -173.43 -174.60 -177.91 -178.34 -195.62 -174.49 -177.80 -178.52 -148.90 -200.46 -202.93 0.00 -198.21 -200.25 -203.03 0.00
MezzaninesT0_01= -205.58 -204.04 -204.50 -227.43 -205.44 -229.69 -180.70 -205.66 -205.09 -203.82 -204.94 -205.13 -205.46 -203.98 -181.32 -207.73
MezzaninesT0_02= -170.27 -191.87 -193.57 -191.87 -168.05 -167.35 -168.73 -167.30 -193.43 -168.15 -166.96 0.00 -169.34 -168.43 -167.08 0.00
MezzaninesT0_03= -193.06 -190.77 -186.53 -185.50 -217.83 -190.44 -210.49 -208.83 -190.73 -214.15 -185.61 -208.85 -190.49 -189.55 -161.19 -210.62
MezzaninesT0_04= -190.43 -170.78 -171.03 -171.05 -192.38 -192.95 -171.06 -195.75 -165.27 -196.92 -195.81 0.00 -166.96 -170.79 -171.06 0.00
MezzaninesT0_05= -172.97 -172.34 -172.94 -174.79 -173.05 -172.51 -198.53 -174.70 -172.27 -173.68 -173.26 -173.81 -172.47 -173.74 -173.71 -196.88
MezzaninesT0_06= -160.23 -159.60 -161.56 -159.85 -159.92 -165.45 -161.26 -160.35 -185.46 -184.19 -186.91 0.00 -166.61 -163.20 -186.86 0.00
MezzaninesT0_07= -159.85 -183.03 -181.29 -176.17 -159.14 -158.09 -156.60 -150.61 -160.03 -157.89 -153.25 -174.49 -185.07 -157.58 -180.39 -149.32
MezzaninesT0_08= -222.34 -226.50 -278.77 -256.28 -224.48 -226.49 -228.88 -231.25 -225.22 -253.29 -253.76 0.00 -225.26 -228.32 -228.66 0.00
MezzaninesT0_09= -230.54 -231.85 -231.36 -233.00 -255.61 -232.42 -256.09 -257.52 -230.39 -231.37 -231.24 -232.66 -230.53 -257.16 -229.88 -232.13
MezzaninesT0_10= -246.65 -222.28 -220.69 -218.82 -244.52 -220.33 -245.89 -219.01 -221.80 -219.99 -220.71 0.00 -220.77 -220.43 -218.71 0.00
MezzaninesT0_11= -218.16 -241.38 -214.90 -210.33 -218.26 -216.38 -213.60 -234.47 -218.13 -214.94 -214.56 -235.29 -243.26 -215.30 -210.81 -234.40
MezzaninesT0_12= -232.48 -233.90 -261.06 -263.73 -256.56 -233.73 -236.24 -239.10 -233.73 -236.18 -236.51 0.00 -234.10 -260.72 -236.17 0.00
MezzaninesT0_13= -237.34 -238.75 -237.89 -238.98 -237.20 -238.29 -238.15 -240.07 -261.93 -237.99 -262.39 -263.18 -261.62 -237.85 -262.60 -240.00
MezzaninesT0_14= -238.41 -262.07 -261.98 -260.34 -238.10 -236.40 -237.36 -235.87 -261.62 -261.39 -237.42 0.00 -260.75 -235.93 -237.39 0.00
MezzaninesT0_15= -224.81 -225.10 -246.86 -242.72 -249.95 -247.92 -247.67 -216.47 -224.81 -222.23 -220.51 -243.05 -224.96 -222.72 -218.04 -238.56
MezzaninesT0_16= -62.33 -62.82 -90.37 -41.13 -38.81 -38.27 -65.50 -41.03 -60.97 -63.44 -65.46 0.00 -60.93 -37.95 -40.87 0.00
MezzaninesT0_17= -68.94 -68.45 -69.42 -68.07 -68.88 -68.87 -69.61 -43.62 -43.75 -66.99 -43.79 -45.45 -68.69 -42.43 -68.89 -46.73
MezzaninesT0_18= -33.52 -57.72 -33.46 -31.64 -33.47 -32.99 -33.39 -56.11 -34.64 -33.36 -31.62 0.00 -34.37 -33.77 -31.44 0.00
MezzaninesT0_19= -30.30 -27.70 -24.69 -22.55 -30.13 -27.40 -25.16 -24.79 -27.69 -27.32 -23.82 -46.87 -28.14 -27.22 -49.37 -46.56
MezzaninesT0_20= -39.65 -65.22 -67.39 -67.65 -63.91 -40.20 -42.76 -42.42 -40.09 -67.26 -67.42 0.00 -40.26 -42.40 -42.54 0.00
MezzaninesT0_21= -69.35 -68.82 -70.50 -72.00 -44.56 -69.18 -70.08 -47.83 -69.00 -70.30 -44.88 -46.69 -69.37 -70.67 -44.56 -47.34
MezzaninesT0_22= -34.27 -33.43 -59.56 -33.02 -34.05 -33.42 -34.62 -32.90 -34.85 -33.97 -34.77 0.00 -35.46 -59.14 -59.95 0.00
MezzaninesT0_23= -31.41 -55.36 -29.34 -25.89 -31.84 -55.33 -54.45 -24.71 -57.46 -29.62 -29.53 -23.71 -32.65 -54.84 -54.35 -23.82
MezzaninesT0_24= 4.99 2.29 -25.59 -25.00 4.86 -22.12 -0.51 9.91 3.70 0.36 -24.83 0.00 -21.68 1.00 -0.25 0.00
MezzaninesT0_25= -1.75 -3.54 -3.17 -1.42 -1.99 -3.58 -3.28 0.15 -1.41 -28.09 -2.35 -3.18 -1.71 -28.06 -1.18 4.68
MezzaninesT0_26= -14.54 8.03 -15.79 11.01 -15.24 10.22 -15.67 10.99 8.73 -15.29 9.29 0.00 -15.77 9.47 11.42 0.00
MezzaninesT0_27= 10.58 13.15 -11.44 -7.79 -14.29 -11.89 -11.58 -7.10 10.86 13.18 14.30 17.90 -14.36 13.28 16.46 -6.89
MezzaninesT0_28= -1.24 -3.04 -5.90 -7.73 -26.89 -27.49 -30.83 -33.30 -1.55 -5.24 -5.82 0.00 -27.49 -5.46 -5.89 0.00
MezzaninesT0_29= -7.56 -34.89 -34.27 -10.05 -8.01 -9.92 -9.44 -9.35 -8.06 -34.64 -8.59 -8.01 -32.82 -34.37 -33.59 -9.48
MezzaninesT0_30= -1.88 -0.25 -24.07 26.78 -1.41 1.13 0.29 2.07 0.16 1.26 0.66 0.00 -25.27 26.25 -24.74 0.00
MezzaninesT0_31= 3.08 -21.52 -18.93 -15.29 3.48 -19.54 -19.05 9.87 3.31 6.17 6.70 10.67 3.14 6.14 8.42 11.22
