### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Thu Nov  3 03:20:15 2016
#
MezzaninesT0_00= -137.96 -140.16 -168.65 -194.36 -160.60 -165.64 -168.74 -144.69 -164.14 -166.38 -168.93 0.00 -187.99 -166.05 -194.09 0.00
MezzaninesT0_01= -171.66 -170.69 -170.70 -169.80 -171.57 -170.88 -196.82 -219.00 -171.40 -195.04 -195.84 -173.91 -171.39 -170.12 -169.97 -171.44
MezzaninesT0_02= -132.46 -158.02 -158.55 -182.92 -158.37 -157.58 -159.50 -183.29 -158.83 -158.55 -182.72 0.00 -158.97 -159.24 -158.03 0.00
MezzaninesT0_03= -134.23 -131.53 -152.49 -150.37 -158.93 -181.45 -152.68 -150.46 -156.56 -180.70 -127.54 -149.56 -181.69 -156.05 -177.96 -150.11
MezzaninesT0_04= -180.84 -131.86 -161.57 -162.17 -158.09 -159.15 -186.64 -161.84 -130.83 -158.60 -161.69 0.00 -158.70 -161.76 -161.83 0.00
MezzaninesT0_05= -189.00 -188.30 -189.39 -140.74 -189.02 -163.46 -165.02 -166.41 -163.18 -189.69 -139.36 -187.71 -163.65 -164.19 -163.61 -139.14
MezzaninesT0_06= -151.88 -150.06 -177.49 -151.42 -156.31 -155.46 -127.86 -151.65 -128.06 -126.74 -128.36 0.00 -182.86 -153.45 -178.28 0.00
MezzaninesT0_07= -151.42 -124.52 -148.61 -169.75 -175.62 -174.30 -123.08 -120.94 -126.40 -148.84 -171.89 -146.71 -176.52 -148.30 -147.41 -140.57
MezzaninesT0_08= -215.30 -241.82 -244.72 -247.45 -215.39 -216.41 -244.55 -222.34 -215.18 -219.04 -219.60 0.00 -214.25 -243.83 -194.81 0.00
MezzaninesT0_09= -246.59 -223.21 -247.28 -222.79 -221.92 -223.51 -196.91 -193.64 -221.26 -197.64 -246.85 -219.69 -246.47 -198.34 -243.73 -216.76
MezzaninesT0_10= -233.54 -237.09 -236.36 -209.89 -210.94 -235.34 -211.78 -235.04 -235.08 -210.62 -211.46 0.00 -211.87 -186.01 -234.56 0.00
MezzaninesT0_11= -234.26 -207.12 -205.03 -197.64 -209.29 -182.25 -230.27 -200.31 -208.99 -231.35 -227.29 -221.90 -234.23 -206.77 -225.78 -226.51
