### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Thu Jul 14 07:31:54 2016
#
MezzaninesT0_00= -218.16 -193.23 -195.59 -195.92 -168.66 -218.50 -170.78 -196.13 -168.15 -168.62 -195.46 -31427.60 -193.73 -168.31 -170.73 -31427.60
MezzaninesT0_01= -173.26 -197.73 -174.21 -198.50 -173.13 -172.98 -174.72 -173.49 -173.06 -172.94 -173.70 -175.29 -173.04 -172.74 -174.10 -175.18
MezzaninesT0_02= -188.81 -186.52 -186.54 -159.53 -164.19 -161.12 -161.57 -159.91 -163.55 -161.62 -159.41 -31427.60 -188.71 -187.01 -159.64 -31427.60
MezzaninesT0_03= -160.80 -183.46 -180.30 -179.69 -185.53 -158.50 -180.32 -179.68 -183.23 -182.84 -154.71 -154.11 -208.26 -183.09 -155.00 -179.14
MezzaninesT0_04= -164.38 -164.46 -188.42 -163.73 -186.55 -211.23 -188.51 -163.43 -164.63 -166.43 -163.29 -31427.60 -161.32 -163.61 -188.44 -31427.60
MezzaninesT0_05= -165.52 -165.19 -166.90 -168.46 -190.54 -190.27 -192.19 -168.32 -189.87 -167.07 -166.75 -168.18 -165.22 -142.14 -189.39 -168.09
MezzaninesT0_06= -179.99 -153.89 -129.49 -177.21 -184.86 -182.66 -179.52 -178.01 -155.87 -154.40 -154.60 -31427.60 -159.74 -156.68 -154.78 -31427.60
MezzaninesT0_07= -177.45 -150.61 -175.48 -172.51 -151.83 -175.83 -150.12 -147.78 -152.41 -150.56 -149.78 -146.84 -177.62 -175.41 -174.38 -172.86
MezzaninesT0_08= -269.05 -194.56 -221.32 -223.97 -244.37 -244.60 -246.34 -198.86 -243.80 -246.17 -221.19 -31427.60 -243.94 -246.21 -246.09 -31427.60
MezzaninesT0_09= -223.11 -224.95 -274.44 -225.87 -248.25 -225.11 -224.11 -225.94 -247.78 -249.46 -248.69 -250.10 -247.88 -200.03 -248.53 -250.01
MezzaninesT0_10= -240.39 -215.35 -263.00 -236.36 -215.49 -238.29 -238.45 -236.57 -240.12 -238.09 -213.05 -31427.60 -190.33 -238.35 -236.08 -31427.60
MezzaninesT0_11= -210.80 -208.84 -208.00 -229.79 -235.74 -208.81 -232.71 -229.96 -210.55 -208.08 -207.19 -203.92 -210.71 -258.25 -204.95 -204.46
MezzaninesT0_12= -251.69 -226.47 -253.71 -231.28 -251.57 -251.65 -228.74 -231.80 -226.62 -228.76 -228.93 -31427.60 -276.74 -228.61 -253.70 -31427.60
MezzaninesT0_13= -229.85 -256.38 -255.76 -257.76 -229.74 -281.24 -206.27 -233.19 -254.25 -231.53 -280.61 -232.07 -278.97 -281.35 -255.66 -282.00
MezzaninesT0_14= -207.33 -256.43 -254.88 -253.03 -232.51 -229.70 -255.30 -228.53 -230.24 -254.91 -254.99 -31427.60 -230.64 -254.68 -254.92 -31427.60
MezzaninesT0_15= -217.59 -217.67 -215.00 -235.82 -217.80 -240.33 -215.47 -236.33 -242.18 -239.97 -214.11 -211.18 -217.36 -215.22 -212.41 -210.43
MezzaninesT0_16= -56.68 -31.58 -32.98 -33.35 -56.58 -31.29 -58.24 -58.22 -56.42 -31.40 -32.75 -31427.60 -56.75 -55.80 -58.30 -31427.60
MezzaninesT0_17= -36.26 -61.28 -38.12 -37.63 -61.29 -36.63 -63.18 -62.90 -36.33 -35.36 -62.46 -39.14 -36.12 -35.76 -37.61 -89.21
MezzaninesT0_18= -53.32 -51.28 -26.15 -49.14 -53.41 -26.75 -76.31 -73.45 -53.58 -51.25 -49.04 -31427.60 -78.39 -51.44 -23.92 -31427.60
MezzaninesT0_19= -73.05 -45.58 -43.18 -17.07 -47.70 -20.28 -43.17 -42.01 -45.47 -20.49 -17.49 -41.91 -45.82 -20.60 -17.61 -16.85
MezzaninesT0_20= -33.17 -33.16 -35.05 -35.31 -33.22 -58.10 -35.38 -34.96 -33.10 -10.28 -35.07 -31427.60 -58.25 -35.16 -85.10 -31427.60
MezzaninesT0_21= -37.09 -61.67 -63.87 -64.98 -37.25 -36.91 -63.55 -65.01 -36.57 -88.75 -63.09 -39.82 -36.99 -63.65 -38.32 -64.55
MezzaninesT0_22= -78.38 -52.31 -27.59 -25.70 -52.58 -77.11 -52.49 -75.69 -53.80 -27.39 -27.51 -31427.60 -78.89 -52.56 -27.75 -31427.60
MezzaninesT0_23= -49.32 -48.19 -47.92 -44.78 -49.61 -23.22 -47.92 -20.27 -50.02 -47.71 -23.13 -19.79 -25.20 -48.06 -23.10 -20.11
MezzaninesT0_24= -14.90 -15.84 -17.99 10.06 -15.03 9.19 -17.98 -7.26 -15.47 7.28 -17.37 -31427.60 -40.59 7.23 -17.74 -31427.60
MezzaninesT0_25= 5.35 -21.28 3.72 4.04 5.21 -21.18 3.78 3.95 30.94 28.90 4.01 3.81 5.66 3.81 4.24 4.75
MezzaninesT0_26= 15.23 14.63 -8.13 -6.36 14.99 16.75 16.57 -6.27 14.55 -8.23 16.80 -31427.60 14.29 -8.20 43.85 -31427.60
MezzaninesT0_27= 17.84 -4.41 20.47 23.53 17.73 20.34 -1.95 23.90 18.17 -4.57 21.15 24.60 17.97 -4.54 23.20 -0.36
MezzaninesT0_28= -20.58 -45.78 -48.25 -50.01 4.44 4.43 1.74 -25.60 4.47 1.98 1.77 -31427.60 4.50 2.03 1.61 -31427.60
MezzaninesT0_29= -25.43 -27.32 -2.05 -3.27 -0.77 -27.42 -2.22 -28.05 -25.51 -2.20 -26.63 -2.49 -0.34 -51.91 -51.69 -27.40
MezzaninesT0_30= -19.84 -18.90 -17.16 -15.79 -44.90 -42.27 -42.31 -40.48 -43.47 -16.92 7.94 -31427.60 -18.62 7.99 7.75 -31427.60
MezzaninesT0_31= -14.35 -14.03 -12.08 -8.81 10.85 -12.13 -37.02 -34.29 -14.01 -11.73 -11.65 -7.99 10.75 -11.89 -9.69 -8.37
