### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Wed Aug 10 22:28:32 2016
#
MezzaninesT0_00= -195.27 -173.58 -176.79 -177.36 -140.08 -148.97 -176.84 -152.59 -170.98 -149.30 -151.93 -31434.18 -171.40 -174.06 -202.11 -31434.18
MezzaninesT0_01= -179.51 -203.67 -179.99 -177.92 -179.42 -203.92 -179.92 -203.37 -229.42 -227.91 -204.22 -205.26 -229.34 -203.63 -229.19 -226.73
MezzaninesT0_02= -165.32 -216.54 -192.85 -215.90 -166.73 -191.17 -167.85 -191.32 -166.74 -167.34 -190.80 -31434.18 -216.63 -192.77 -216.10 -31434.18
MezzaninesT0_03= -217.05 -189.75 -210.64 -184.89 -191.74 -164.58 -185.03 -184.63 -189.72 -188.66 -209.81 -208.86 -164.66 -213.94 -184.75 -182.57
MezzaninesT0_04= -188.74 -171.18 -169.72 -170.11 -164.98 -192.14 -194.73 -194.89 -194.34 -173.17 -169.70 -31434.18 -190.66 -169.68 -169.88 -31434.18
MezzaninesT0_05= -171.82 -171.31 -172.65 -174.03 -171.88 -171.48 -172.69 -173.55 -171.27 -172.70 -172.15 -173.54 -171.46 -172.80 -146.87 -173.22
MezzaninesT0_06= -186.56 -159.62 -161.18 -184.19 -165.05 -162.92 -161.25 -133.03 -185.92 -161.00 -161.43 -31434.18 -214.90 -187.19 -211.42 -31434.18
MezzaninesT0_07= -159.30 -182.50 -156.67 -176.64 -158.78 -182.60 -156.56 -152.47 -159.39 -206.60 -155.02 -151.35 -159.56 -157.11 -180.11 -145.88
MezzaninesT0_08= -233.69 -225.16 -202.84 -230.23 -184.65 -250.39 -202.83 -205.18 -249.08 -227.29 -252.70 -31434.18 -249.03 -227.48 -227.67 -31434.18
MezzaninesT0_09= -229.51 -231.33 -254.92 -247.64 -254.56 -256.39 -203.15 -254.17 -279.28 -230.62 -228.36 -238.54 -229.36 -231.21 -228.37 -238.21
MezzaninesT0_10= -231.11 -246.05 -244.60 -217.70 -233.64 -219.26 -220.05 -267.86 -220.17 -269.19 -244.52 -31434.18 -195.90 -219.73 -242.69 -31434.18
MezzaninesT0_11= -242.06 -240.26 -263.15 -223.36 -242.09 -240.26 -237.87 -176.07 -242.05 -239.64 -209.90 -241.09 -242.22 -239.91 -255.04 -219.81
MezzaninesT0_12= -223.63 -232.67 -260.07 -237.74 -219.51 -232.82 -235.09 -263.10 -257.79 -260.10 -260.33 -31434.18 -257.43 -235.03 -235.13 -31434.18
MezzaninesT0_13= -236.26 -237.78 -260.99 -231.66 -236.08 -262.78 -236.15 -234.97 -235.77 -237.53 -260.76 -224.00 -260.54 -287.64 -280.20 -276.86
