### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Sat Aug  6 14:21:04 2016
#
MezzaninesT0_00= -145.77 -146.51 -149.64 -175.12 -167.75 -171.77 -174.48 -150.31 -170.52 -172.12 -174.70 -31431.91 -170.49 -196.85 -149.93 -31431.91
MezzaninesT0_01= -227.26 -201.44 -176.86 -175.88 -202.10 -201.81 -202.78 -200.00 -202.09 -200.83 -176.82 -177.45 -202.09 -200.22 -202.52 -178.55
MezzaninesT0_02= -165.26 -189.61 -190.47 -213.59 -165.07 -164.68 -165.33 -164.02 -190.55 -214.76 -188.47 -31431.91 -214.60 -190.60 -163.82 -31431.91
MezzaninesT0_03= -164.79 -187.52 -183.53 -183.18 -189.59 -162.30 -183.21 -157.91 -162.35 -186.42 -158.15 -182.09 -212.40 -186.79 -207.14 -182.39
MezzaninesT0_04= -192.35 -193.84 -217.39 -192.84 -212.60 -164.87 -217.41 -192.57 -192.73 -195.92 -192.38 -31431.91 -164.11 -167.35 -167.53 -31431.91
MezzaninesT0_05= -169.55 -168.94 -170.48 -146.78 -169.66 -194.02 -170.28 -171.71 -194.00 -195.69 -195.03 -171.17 -169.26 -195.69 -194.35 -194.51
MezzaninesT0_06= -158.93 -156.68 -159.01 -181.87 -137.15 -186.21 -133.86 -157.34 -184.00 -183.70 -208.94 -31431.91 -212.45 -185.62 -184.21 -31431.91
MezzaninesT0_07= -182.07 -180.27 -179.51 -175.80 -206.20 -180.19 -179.27 -150.48 -157.12 -154.96 -177.79 -150.43 -157.23 -154.87 -178.04 -147.50
MezzaninesT0_08= -245.75 -247.95 -250.32 -228.09 -269.69 -223.23 -250.35 -227.93 -222.30 -225.04 -275.29 -31431.91 -222.01 -225.23 -250.37 -31431.91
MezzaninesT0_09= -252.22 -254.14 -251.49 -227.25 -252.41 -279.23 -226.99 -254.10 -277.03 -253.70 -249.54 -217.62 -227.20 -228.91 -226.31 -216.72
MezzaninesT0_10= -242.21 -244.11 -242.21 -190.59 -243.62 -266.98 -217.55 -240.72 -218.03 -241.97 -217.28 -31431.91 -243.84 -242.10 -240.33 -31431.91
MezzaninesT0_11= -239.83 -238.04 -211.61 -206.52 -214.90 -213.06 -261.11 -207.88 -239.79 -212.07 -210.06 -249.56 -214.92 -237.56 -202.49 -194.18
MezzaninesT0_12= -253.04 -255.46 -257.78 -235.54 -229.32 -255.58 -232.78 -235.90 -230.15 -257.78 -233.03 -31431.91 -255.62 -257.49 -257.84 -31431.91
