### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Sat Nov  5 17:48:36 2016
#
MezzaninesT0_00= -174.27 -149.24 -202.08 -203.24 -172.17 -173.66 -202.25 -178.50 -196.95 -149.53 -202.47 0.00 -198.75 -174.20 -177.78 0.00
MezzaninesT0_01= -180.48 -179.39 -205.44 -179.89 -180.40 -179.69 -205.00 -230.35 -180.18 -179.34 -179.27 -205.30 -204.95 -178.80 -180.47 -180.53
MezzaninesT0_02= -169.02 -166.62 -192.93 -166.73 -190.79 -167.11 -167.91 -167.16 -168.77 -167.08 -166.28 0.00 -167.09 -167.74 -166.59 0.00
MezzaninesT0_03= -192.96 -190.24 -186.25 -183.92 -167.81 -165.03 -186.32 -160.89 -190.30 -213.70 -160.35 -160.78 -165.36 -189.24 -161.68 -158.82
MezzaninesT0_04= -194.08 -189.46 -170.07 -195.93 -190.09 -191.62 -170.18 -195.82 -164.51 -168.93 -170.33 0.00 -166.80 -194.82 -170.50 0.00
MezzaninesT0_05= -197.84 -172.00 -197.98 -175.05 -172.92 -197.14 -173.80 -175.40 -172.10 -198.77 -198.38 -173.95 -172.27 -198.24 -173.09 -173.44
MezzaninesT0_06= -184.95 -185.07 -161.38 -160.25 -190.48 -163.29 -136.45 -160.54 -162.40 -160.92 -187.02 0.00 -165.41 -186.06 -161.98 0.00
MezzaninesT0_07= -160.44 -158.18 -156.50 -153.54 -159.84 -158.24 -156.38 -153.38 -160.25 -157.37 -180.15 -153.54 -210.30 -206.95 -155.79 -152.99
MezzaninesT0_08= -223.60 -225.03 -228.12 -256.28 -220.04 -250.20 -253.16 -231.12 -223.79 -227.46 -253.43 0.00 -249.13 -252.25 -228.32 0.00
MezzaninesT0_09= -230.48 -231.93 -230.88 -229.53 -255.64 -231.99 -205.02 -254.94 -230.07 -230.87 -229.78 -231.19 -230.15 -231.45 -228.94 -225.99
MezzaninesT0_10= -220.36 -220.94 -219.77 -243.66 -218.19 -243.11 -220.26 -218.88 -243.89 -244.16 -220.16 0.00 -219.18 -244.39 -218.25 0.00
MezzaninesT0_11= -218.14 -215.79 -239.64 -235.61 -218.16 -190.80 -238.86 -210.82 -217.79 -214.89 -214.54 -210.84 -242.91 -214.98 -210.49 -209.76
MezzaninesT0_12= -231.19 -232.27 -260.60 -238.79 -231.04 -257.73 -260.46 -239.10 -232.30 -235.05 -236.11 0.00 -257.03 -234.89 -235.95 0.00
MezzaninesT0_13= -262.24 -263.46 -237.46 -264.05 -237.25 -238.27 -262.22 -238.21 -261.58 -237.86 -261.28 -234.72 -236.27 -237.98 -260.78 -237.89
MezzaninesT0_14= -260.59 -261.30 -261.39 -235.24 -238.01 -260.20 -237.01 -235.70 -235.23 -211.01 -237.09 0.00 -258.85 -235.45 -236.92 0.00
MezzaninesT0_15= -224.72 -249.72 -246.00 -240.45 -250.01 -222.45 -246.49 -218.06 -224.57 -221.54 -218.89 -217.31 -224.67 -221.85 -217.87 -217.32
MezzaninesT0_16= -36.80 -62.70 -65.26 -41.46 -61.34 -62.52 -65.53 -66.36 -37.05 -37.88 -40.51 0.00 -37.09 -62.78 -40.84 0.00
MezzaninesT0_17= -44.08 -43.57 -44.73 -43.16 -44.32 -93.81 -69.55 -43.92 -43.87 -67.13 -43.94 -45.71 -68.85 -67.91 -68.75 -44.21
MezzaninesT0_18= -32.58 -31.95 -32.80 -31.51 -32.56 -32.19 -58.08 -56.67 -34.11 -57.51 -31.16 0.00 -34.08 -32.64 -31.29 0.00
MezzaninesT0_19= -30.23 -27.64 -24.83 -48.86 -55.28 -52.54 -24.65 -49.06 -52.74 -27.22 -24.02 -23.35 -28.15 -52.36 -49.38 -22.10
MezzaninesT0_20= -63.77 -39.15 -41.78 -67.65 -63.17 -39.23 -67.05 -42.53 -63.57 -66.52 -67.07 0.00 -38.73 -66.43 -42.27 0.00
MezzaninesT0_21= -44.35 -43.48 -45.14 -71.39 -19.59 -43.73 -44.86 -46.62 -43.67 -70.39 -44.28 -44.92 -69.08 -69.96 -44.57 -71.28
MezzaninesT0_22= -33.75 -58.09 -34.15 -32.99 -58.63 -58.08 -33.96 -57.89 -59.29 -33.43 -34.27 0.00 -34.45 -33.73 -59.60 0.00
MezzaninesT0_23= -56.74 -30.33 -29.20 -25.53 -32.43 -30.47 -29.27 -26.16 -32.46 -29.71 -28.89 -51.17 -57.45 -29.89 -3.81 -26.26
MezzaninesT0_24= 4.85 2.95 0.08 0.98 4.40 3.14 25.23 34.47 -21.25 -23.96 -24.18 0.00 3.33 -23.38 -24.79 0.00
