### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Thu Jul  7 02:36:18 2016
#
MezzaninesT0_00= -199.35 -175.12 -202.87 -203.20 -198.59 -200.69 -203.00 -178.42 -199.91 -175.76 -202.77 -31435.13 -199.44 -200.29 -178.08 -31435.13
MezzaninesT0_01= -205.46 -204.58 -180.78 -204.46 -205.30 -180.16 -206.38 -205.74 -180.30 -204.28 -229.52 -182.00 -180.32 -204.81 -230.23 -206.98
MezzaninesT0_02= -169.16 -168.40 -193.92 -166.82 -169.37 -218.11 -168.83 -192.20 -194.60 -168.39 -216.73 -31435.13 -170.58 -169.14 -216.96 -31435.13
MezzaninesT0_03= -192.90 -215.70 -187.62 -186.48 -192.74 -165.77 -187.27 -161.83 -190.52 -164.96 -161.67 -160.41 -165.68 -165.35 -186.80 -160.83
MezzaninesT0_04= -171.67 -170.98 -170.78 -196.07 -168.26 -193.68 -195.82 -170.87 -196.88 -173.74 -195.63 -31435.13 -193.34 -170.97 -170.86 -31435.13
MezzaninesT0_05= -222.76 -172.56 -198.64 -175.29 -197.87 -222.51 -199.16 -174.62 -147.42 -174.33 -198.25 -199.97 -172.60 -199.13 -198.96 -175.17
MezzaninesT0_06= -163.13 -160.76 -161.61 -159.59 -166.38 -164.64 -186.77 -185.22 -137.79 -186.43 -186.75 -31435.13 -166.61 -188.88 -161.85 -31435.13
MezzaninesT0_07= -159.81 -183.02 -182.42 -154.06 -159.21 -182.95 -181.98 -179.20 -184.63 -157.46 -181.62 -153.87 -209.87 -157.37 -181.46 -154.28
MezzaninesT0_08= -226.05 -251.76 -253.64 -231.25 -226.58 -251.70 -253.74 -231.15 -226.10 -253.35 -278.51 -31435.13 -226.31 -228.60 -253.57 -31435.13
MezzaninesT0_09= -255.41 -232.37 -256.99 -282.66 -255.60 -257.54 -231.76 -231.92 -255.21 -231.88 -255.52 -208.82 -255.35 -232.45 -230.89 -280.76
MezzaninesT0_10= -246.99 -247.52 -270.48 -218.73 -246.43 -245.57 -196.04 -243.92 -247.23 -245.49 -245.46 -31435.13 -247.27 -220.78 -243.61 -31435.13
MezzaninesT0_11= -218.05 -216.27 -239.53 -261.43 -243.06 -241.14 -239.75 -212.36 -217.90 -215.45 -214.11 -260.70 -243.10 -215.95 -261.81 -211.45
MezzaninesT0_12= -258.76 -258.73 -261.15 -238.79 -209.18 -234.31 -236.18 -264.12 -258.96 -236.16 -261.29 -31435.13 -234.25 -236.03 -211.23 -31435.13
MezzaninesT0_13= -262.13 -239.00 -263.36 -239.30 -287.02 -238.86 -238.37 -240.54 -236.72 -238.92 -287.35 -264.04 -236.51 -264.01 -262.90 -262.02
MezzaninesT0_14= -265.25 -263.57 -237.37 -235.29 -264.56 -236.97 -262.73 -235.77 -238.45 -262.32 -237.33 -31435.13 -237.68 -262.10 -262.19 -31435.13
MezzaninesT0_15= -249.76 -250.06 -247.32 -217.96 -274.90 -222.80 -247.66 -243.66 -249.60 -222.50 -221.52 -217.66 -224.82 -247.53 -244.78 -217.05
MezzaninesT0_16= -63.52 -38.16 -40.14 -65.69 -37.77 -63.03 -40.24 -40.78 -63.51 -63.39 -65.05 -31435.13 -38.22 -62.66 -65.51 -31435.13
MezzaninesT0_17= -43.45 -68.19 -94.40 -43.96 -18.69 -68.23 -44.52 -69.02 -68.39 -42.15 -93.73 -69.95 -43.28 -67.27 -43.95 -44.89
MezzaninesT0_18= -34.68 -33.40 -58.43 -31.55 -35.54 -33.72 -58.57 -30.97 -85.36 -58.26 -31.47 -31435.13 -60.13 -33.58 -31.17 -31435.13
MezzaninesT0_19= -80.12 -27.52 -24.88 -47.04 -29.92 -27.07 -24.86 -48.56 -27.68 -27.36 -24.38 -22.32 -52.85 -27.30 -24.73 -22.97
MezzaninesT0_20= -65.53 -40.45 -67.32 -42.80 -40.33 -40.26 -92.55 -67.59 -65.35 -67.43 -42.40 -31435.13 -40.34 -42.54 -42.49 -31435.13
MezzaninesT0_21= -44.32 -44.07 -70.65 -46.33 -69.46 -69.16 -45.14 -47.11 -43.94 -46.00 -69.99 -46.68 -44.28 -45.77 -45.37 -46.70
MezzaninesT0_22= -85.47 -34.12 -84.53 -32.87 -59.94 -58.98 -9.67 -82.61 -60.91 -59.41 -59.62 -31435.13 -60.64 -59.45 -34.84 -31435.13
MezzaninesT0_23= -31.80 -30.27 -54.72 -51.29 -31.99 -55.23 -4.50 -51.51 -57.19 -29.64 -79.29 -75.54 -32.51 -29.91 -29.72 -25.93
MezzaninesT0_24= -21.29 -47.61 -25.17 -0.50 -46.45 -22.55 -0.18 -16.62 2.86 -24.82 -24.62 -31435.13 -22.47 0.30 0.00 -31435.13
MezzaninesT0_25= -1.98 -3.41 -3.07 -2.75 23.04 -3.29 22.15 -3.17 -1.10 -3.00 -2.52 -3.31 -1.39 -3.04 -2.62 -26.94
MezzaninesT0_26= 8.82 7.76 -15.38 11.22 -16.45 10.01 -15.64 -13.66 -17.15 9.68 9.53 -31435.13 -17.12 34.75 11.60 -31435.13
MezzaninesT0_27= -14.06 -11.48 -11.18 16.92 10.63 13.37 14.06 17.39 11.08 13.51 14.71 -7.05 -14.03 -11.40 -8.61 17.65
MezzaninesT0_28= -2.27 -27.72 -30.49 -32.85 -27.47 -52.62 -30.37 -8.25 -2.50 -4.99 -5.44 -31435.13 -52.42 -5.13 -5.60 -31435.13
MezzaninesT0_29= -7.72 -9.57 -9.05 -10.35 -32.95 -9.69 -9.27 -10.17 -32.74 -9.34 -8.56 -9.68 -32.53 -9.05 -8.68 -34.54
MezzaninesT0_30= -1.83 -50.49 -49.03 2.10 -27.10 0.82 0.72 2.30 -0.08 -23.53 -24.08 -31435.13 -0.08 -23.65 0.73 -31435.13
MezzaninesT0_31= -21.75 -21.23 -18.84 -40.42 3.35 5.70 -18.64 9.07 -21.23 6.21 -18.29 -14.97 -46.40 -18.70 -41.21 -15.08
