### Spectrometer ROMezzanines T0 file
# Format: Starting from readout ID 0, grouped by 16
#
# Generated on Thu Sep 29 05:07:05 2016
#
MezzaninesT0_00= -164.89 -190.09 -168.66 -195.03 -189.41 -190.94 -193.89 -195.30 -164.29 -165.86 -194.36 -31302.44 -162.83 -165.00 -169.57 -31302.44
MezzaninesT0_01= -172.43 -171.09 -171.90 -172.13 -172.11 -171.31 -171.61 -169.79 -172.05 -170.39 -170.46 -194.15 -172.14 -170.13 -172.25 -171.84
MezzaninesT0_02= -183.77 -157.92 -159.77 -183.87 -160.41 -156.98 -159.81 -159.07 -159.73 -183.48 -183.20 -31302.44 -161.34 -158.62 -158.50 -31302.44
MezzaninesT0_03= -184.92 -157.02 -177.27 -177.07 -159.82 -156.99 -178.01 -153.36 -182.20 -205.73 -176.82 -149.04 -182.30 -181.24 -176.46 -175.96
MezzaninesT0_04= -162.83 -163.30 -161.99 -162.59 -158.59 -158.75 -161.61 -187.15 -163.10 -165.72 -162.21 -31302.44 -157.51 -161.27 -187.38 -31302.44
MezzaninesT0_05= -164.92 -163.52 -163.99 -166.96 -189.71 -188.34 -189.96 -191.06 -188.93 -189.85 -188.89 -166.91 -189.05 -164.97 -189.76 -166.52
MezzaninesT0_06= -152.18 -151.37 -152.78 -176.83 -182.67 -155.78 -152.56 -177.49 -178.80 -152.19 -153.59 -31302.44 -158.57 -154.21 -178.69 -31302.44
MezzaninesT0_07= -152.09 -174.60 -172.87 -145.38 -151.22 -149.60 -148.03 -143.40 -177.11 -173.86 -172.49 -166.56 -152.02 -148.68 -147.10 -169.90
MezzaninesT0_08= -213.20 -216.26 -244.72 -248.16 -241.65 -241.17 -244.88 -223.17 -240.92 -219.14 -245.27 -31302.44 -216.26 -243.97 -220.28 -31302.44
MezzaninesT0_09= -247.43 -223.46 -221.22 -224.28 -222.85 -248.75 -246.67 -247.61 -221.91 -222.94 -221.60 -223.89 -247.01 -223.09 -221.12 -246.81
MezzaninesT0_10= -234.52 -237.07 -236.69 -235.88 -236.33 -210.57 -237.06 -210.84 -211.38 -210.83 -212.13 -31302.44 -211.14 -235.81 -210.30 -31302.44
MezzaninesT0_11= -235.20 -232.50 -230.83 -201.02 -210.28 -207.76 -204.07 -201.68 -209.88 -206.02 -203.86 -202.67 -209.97 -231.76 -227.41 -228.86
